,Date,Country,Total_cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Serious,Tot_cases_per_1M_population,Total_Deaths_per_1M_population,Total Test,Test test/1M Population,Continent
199,2020-04-28,Falkland Islands,13,, ,,11,2,,"3,736",,353,"101,437",South America
200,2020-04-28,Turks and Caicos,12,,1 ,,5,6,,310,26,83,"2,144",North America
201,2020-04-28,Burundi,11,,1 ,,4,6,,0.9,0.08,284,24,Africa
202,2020-04-28,Montserrat,11,,1 ,,2,8,1,"2,204",200,36,"7,212",North America
203,2020-04-28,Greenland,11,, ,,11,0,,194,,"1,200","21,138",North America
204,2020-04-28,Seychelles,11,, ,,6,5,,112,,,,Africa
205,2020-04-28,Gambia,10,,1 ,,8,1,,4,0.4,401,166,Africa
206,2020-04-28,Suriname,10,,1 ,,7,2,,17,2,404,689,South America
207,2020-04-28,Vatican City,10,+1, ,,2,8,,"12,484",,,,Europe
208,2020-04-28,MS Zaandam,9,,2 ,,,7,,,,,,
209,2020-04-28,Papua New Guinea,8,, ,,,8,,0.9,,604,68,Australia/Oceania
210,2020-04-28,Sao Tome and Principe,8,+4, ,,4,4,,37,,19,87,Africa
211,2020-04-28,Mauritania,7,,1 ,,6,0,,2,0.2,"1,032",222,Africa
212,2020-04-28,Bhutan,7,, ,,5,2,,9,,"9,865","12,785",Asia
213,2020-04-28,British Virgin Islands,6,,1 ,,3,2,,198,33,,,North America
214,2020-04-28,St. Barth,6,, ,,6,0,,607,,,,North America
215,2020-04-28,Western Sahara,6,, ,,5,1,,10,,,,Africa
216,2020-04-28,Caribbean Netherlands,5,, ,,,5,,191,,110,"4,195",North America
217,2020-04-28,Anguilla,3,, ,,3,0,,200,,,,North America
218,2020-04-28,Saint Pierre Miquelon,1,, ,,,1,,173,,,,North America
219,2020-04-28,Yemen,1,, ,,1,0,,0.03,,120,4,Asia
220,2020-04-28,Total:,"494,774","+11,548","17,910",+322,"245,958","230,906","5,832",,,,,Asia
221,2020-04-28,Total:,"1,119,114","+28,318","64,264","+2,716","173,859","880,991","16,563",,,,,North America
222,2020-04-28,Total:,"1,322,706","+24,004","126,422","+2,425","459,794","736,490","24,626",,,,,Europe
223,2020-04-28,Total:,"155,203","+11,029","7,568",+838,"54,267","93,368","9,775",,,,,South America
224,2020-04-28,Total:,"8,312",+21,107,+5,"6,918","1,287",45,,,,,Australia/Oceania
225,2020-04-28,Total:,"35,678","+1,642","1,527",+59,"11,868","22,283",120,,,,,Africa
226,2020-04-28,Total:,721,,15,,645,61,4,,,,,
227,2020-04-28,Total:,"3,136,508","+76,562","217,813","+6,365","953,309","1,965,386","56,965",402.4,27.9,,,All
